	log2FoldChange	padj	external_gene_name	Description
ENSG00000261098	-1.24223482234574	0.0178317134631943		
ENSG00000171631	-5.28418896663619	0.0179886559006873	P2RY6	pyrimidinergic receptor P2Y6
ENSG00000289346	-2.07168137988941	0.0180354421846039		
ENSG00000273802	1.37603219094959	0.0180394209889121	H2BC8	H2B clustered histone 8
ENSG00000257135	1.45027158632731	0.0181277496656436	ODC1-DT	ODC1 divergent transcript
ENSG00000290596	-1.13983473997806	0.0181979345528369		
ENSG00000246876	-4.53761507261213	0.0183041342187729	LINC02466	long intergenic non-protein coding RNA 2466
ENSG00000279342	-1.20036570683302	0.0186598508135182		novel transcript, sense intronic to MSANTD2
ENSG00000226180	-1.74549622685028	0.0188067508409629		
ENSG00000270800	1.38305183426938	0.0188500103818178	RPS10-NUDT3	RPS10-NUDT3 readthrough
ENSG00000293550	-1.1045182051118	0.0188825072193727		
ENSG00000170835	-1.63674431542875	0.0189495730475434	CEL	carboxyl ester lipase
ENSG00000100156	-1.88993671291929	0.0189836152194089	SLC16A8	solute carrier family 16 member 8
ENSG00000082397	-5.17159537074466	0.0193023021220886	EPB41L3	erythrocyte membrane protein band 4.1 like 3
ENSG00000270157	-1.38681516482139	0.0193644790288869		
ENSG00000146192	-1.17291910598431	0.0195811186647229	FGD2	FYVE, RhoGEF and PH domain containing 2
ENSG00000203837	-5.18025880085948	0.0195811186647229	PNLIPRP3	pancreatic lipase related protein 3
ENSG00000269044	-1.11884378580021	0.0195811186647229		novel transcript, sense intronic C19orf42
ENSG00000069696	-3.19156264210798	0.0196030714302084		
ENSG00000173258	-1.23209433439992	0.0196287881038413	ZNF483	zinc finger protein 483
ENSG00000153208	2.28849573339338	0.0197631365741475	MERTK	MER proto-oncogene, tyrosine kinase
ENSG00000229127	-2.53858828872516	0.0197652660925179	KANSL1L-AS1	KANSL1L antisense RNA 1
ENSG00000189409	-2.95125103593818	0.0197665669588884	MMP23B	matrix metallopeptidase 23B
ENSG00000255774	1.26923720808247	0.0197665669588884	LINC02747	long intergenic non-protein coding RNA 2747
ENSG00000171408	2.58441457365758	0.0199572274054816	PDE7B	phosphodiesterase 7B
ENSG00000143028	1.74113237234091	0.0199618521399351	SYPL2	synaptophysin like 2
ENSG00000259704	-4.56895246220508	0.0200370169051376		novel transcript, sense overlapping 3' UTR of BLM
ENSG00000289791	-3.10138998401901	0.0200370169051376		
ENSG00000204362	-5.24201317553298	0.0202301801407778		
ENSG00000289956	-4.51759153641155	0.0203220525469966		
ENSG00000289177	-5.1568537818544	0.0203376942751802		
ENSG00000006071	3.7505847397207	0.0203538088077685	ABCC8	ATP binding cassette subfamily C member 8
ENSG00000267048	-1.86846394116251	0.0204573671206499		novel transcript (MC1R-TUBB3 readthrough)
ENSG00000273489	-3.15605084055929	0.0205150211806082		novel transcript, antisense to MKLN1
ENSG00000290912	-1.13221063577793	0.0207094052573309	HERC2P7	HERC2 pseudogene 7
ENSG00000291130	1.84864402498749	0.0207094052573309		
ENSG00000259343	-1.49658104665056	0.021108047803057	TMC3-AS1	TMC3 antisense RNA 1
ENSG00000178184	1.14544618048302	0.0212550124605968	PARD6G	par-6 family cell polarity regulator gamma
ENSG00000137070	-1.32410368323724	0.021330559469824	IL11RA	interleukin 11 receptor subunit alpha
ENSG00000197479	-1.52500800553752	0.0213911112650197		
ENSG00000277701	-2.32416068514832	0.0214126956304337		
ENSG00000160716	-2.24474922899418	0.0214876068401906	CHRNB2	cholinergic receptor nicotinic beta 2 subunit
ENSG00000284638	1.44622572482943	0.0215944627546475	SMIM44	small integral membrane protein 44
ENSG00000229056	-2.65398557341591	0.0216145815675697	HECW2-AS1	HECW2 antisense RNA 1
ENSG00000204947	-1.03031415773985	0.0216215528493493	ZNF425	zinc finger protein 425
ENSG00000196436	-1.1714335213834	0.0218509696953793	NPIPB15	nuclear pore complex interacting protein family member B15
ENSG00000211454	3.34149466954679	0.0219116213316211	AKR7L	aldo-keto reductase family 7 like (gene/pseudogene)
ENSG00000140527	-3.16777192868812	0.0221294407199908	WDR93	WD repeat domain 93
ENSG00000161905	-2.55669499901197	0.0223292002052658	ALOX15	arachidonate 15-lipoxygenase
ENSG00000162814	-1.50386581081835	0.0223493746789234	SPATA17	spermatogenesis associated 17
ENSG00000171450	-5.21497128622179	0.0223771984491712	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2
ENSG00000224505	-1.08885586797676	0.0223771984491712	HEXIM2-AS1	HEXIM2 antisense RNA 1
ENSG00000233539	-1.95892981660859	0.0224014304444053		
ENSG00000171962	-1.43733993750022	0.0226629838853299	DRC3	dynein regulatory complex subunit 3
ENSG00000172508	-2.33401192382082	0.0226893561372536	CARNS1	carnosine synthase 1
ENSG00000169884	-4.55168703886051	0.0228398644698402	WNT10B	Wnt family member 10B
ENSG00000197576	-1.92924304894483	0.0228957318059883	HOXA4	homeobox A4
ENSG00000153563	-1.21213924144982	0.02296210635089	CD8A	CD8 subunit alpha
ENSG00000224790	-3.15436383107582	0.0230417435027916	HLCS-AS1	HLCS antisense RNA 1
ENSG00000273891	-2.01716366246848	0.0230417435027916		
ENSG00000167580	-2.4818504215946	0.0230877328952105	AQP2	aquaporin 2
ENSG00000254995	-4.51451137473998	0.0234500135928344	STX16-NPEPL1	STX16-NPEPL1 readthrough (NMD candidate)
ENSG00000288695	1.18735851821244	0.0235363020427677		novel protein, SRD5A3-RP11-177J6.1 readthrough
ENSG00000205702	-1.45344303049178	0.0236597653378099		
ENSG00000170044	-2.62682908322091	0.02367127687791	ZPLD1	zona pellucida like domain containing 1
ENSG00000065325	-1.48504539080287	0.0237023741029052	GLP2R	glucagon like peptide 2 receptor
ENSG00000007952	-1.46364411081025	0.0237428703984093	NOX1	NADPH oxidase 1
ENSG00000283208	-3.93397250813179	0.0237704150394454		
ENSG00000169583	1.31786726476594	0.0242639715598174	CLIC3	chloride intracellular channel 3
ENSG00000244122	-1.45530922536426	0.0243505148541527	UGT1A7	UDP glucuronosyltransferase family 1 member A7
ENSG00000109743	-1.13593584439793	0.0243732764379062	BST1	bone marrow stromal cell antigen 1
ENSG00000197016	-5.16201602086914	0.02463951335067	ZNF470	zinc finger protein 470
ENSG00000231999	-1.26543789861416	0.0246931791350751	LRRC8C-DT	LRRC8C divergent transcript
ENSG00000205809	-2.08491477684057	0.0248329477079991	KLRC2	killer cell lectin like receptor C2
ENSG00000160963	-1.93560460281331	0.024836189808419	COL26A1	collagen type XXVI alpha 1 chain
ENSG00000205307	-1.64149384272683	0.0251011214981919	SAP25	Sin3A associated protein 25
ENSG00000273047	5.53077908347524	0.0253534466543145		novel transcript, LIME1-SLC2A4RG readthrough
ENSG00000250608	-1.78591121186095	0.0254268871750934	NUDT16-DT	NUDT16 divergent transcript
ENSG00000287809	-2.06862251484342	0.0255469685420055		
ENSG00000159433	-1.31936940724599	0.0255492090119608	STARD9	StAR related lipid transfer domain containing 9
ENSG00000250295	-2.43953130525697	0.0255492090119608	RDH10-AS1	RDH10 antisense RNA 1
ENSG00000197580	-1.53819172848609	0.0256498789683218	BCO2	beta-carotene oxygenase 2
ENSG00000163462	-1.18241262701747	0.0257502965111237	TRIM46	tripartite motif containing 46
ENSG00000170075	1.8826150415469	0.0259690643161836	GPR37L1	G protein-coupled receptor 37 like 1
ENSG00000131849	-1.16932791174847	0.0260325855314641	ZNF132	zinc finger protein 132
ENSG00000155962	-2.91081911086376	0.0261192387049325	CLIC2	chloride intracellular channel 2
ENSG00000011590	2.0548925480919	0.0261640710097739	ZBTB32	zinc finger and BTB domain containing 32
ENSG00000164776	-2.03895914136278	0.0262435234785968	PHKG1	phosphorylase kinase catalytic subunit gamma 1
ENSG00000163803	-1.14550995351798	0.0268718235764962	PLB1	phospholipase B1
ENSG00000178538	-1.38767837692498	0.0268770184044567	CA8	carbonic anhydrase 8
ENSG00000286938	-3.01041755494036	0.0272649432233107		
ENSG00000224086	1.16657431737021	0.0276205817822121	PPM1F-AS1	PPM1F antisense RNA 1
ENSG00000258926	-1.80534684530893	0.0277627586179499		novel transcript, antisense to PRKCH
ENSG00000219626	1.51144215662336	0.0279864422047159	FAM228B	family with sequence similarity 228 member B
ENSG00000139971	2.21412111031886	0.0279962441479071	ARMH4	armadillo like helical domain containing 4
ENSG00000178199	1.39885498867622	0.0279964375560198	ZC3H12D	zinc finger CCCH-type containing 12D
ENSG00000186074	2.48713281610856	0.0283920424637388	CD300LF	CD300 molecule like family member f
ENSG00000172243	-2.83446202308225	0.0285009678319179	CLEC7A	C-type lectin domain containing 7A
ENSG00000176641	3.29380548475735	0.0286850949826946	RNF152	ring finger protein 152
ENSG00000257138	-2.76983510549801	0.0286971571336318	TAS2R38	taste 2 receptor member 38
ENSG00000290878	-2.72518185265839	0.028740624088069		
ENSG00000134769	-2.10341289574344	0.0287798674669196	DTNA	dystrobrevin alpha
ENSG00000272328	-5.06760073495898	0.0288433214879092		
ENSG00000155980	-1.19426623918914	0.0288881665761929	KIF5A	kinesin family member 5A
ENSG00000147246	-2.71946906424118	0.0290633804150258	HTR2C	5-hydroxytryptamine receptor 2C
ENSG00000249853	2.25145725878133	0.0292708154562602	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
ENSG00000251141	-1.24499992629952	0.0294846919015546	MRPS30-DT	MRPS30 divergent transcript
ENSG00000026025	-1.88393032556439	0.0295378051672146	VIM	vimentin
ENSG00000128408	-1.21952144302322	0.0302071507889302	RIBC2	RIB43A domain with coiled-coils 2
ENSG00000048740	1.82293836610417	0.030504322890831	CELF2	CUGBP Elav-like family member 2
ENSG00000140274	3.32489357072313	0.030650935293935	DUOXA2	dual oxidase maturation factor 2
ENSG00000234883	-3.34075008502116	0.0307504987197984	MIR155HG	MIR155 host gene
ENSG00000008226	-2.35103722946241	0.0307881714189178	DLEC1	DLEC1 cilia and flagella associated protein
ENSG00000249158	-5.07621432436389	0.0309110663949651		
ENSG00000272668	-1.31530838717228	0.0309919961987017		novel transcript, antisense to VSIG8
ENSG00000142611	1.0868867294052	0.031004261681261	PRDM16	PR/SET domain 16
ENSG00000269352	-1.21975859064335	0.0311549773399982	PTOV1-AS2	PTOV1 antisense RNA 2
ENSG00000283765	3.08425043265941	0.0315112279751026		
ENSG00000286025	-3.81630549679249	0.0315126470314998	FAM246C	family with sequence similarity 246 member C (gene/pseudogene)
ENSG00000281392	-2.600262535425	0.0317354133262772	LINC00506	long intergenic non-protein coding RNA 506
ENSG00000278704	-3.40696021398259	0.0318252188726384		
ENSG00000254473	1.49640429890132	0.0322119822506847	UBQLN1-AS1	UBQLN1 antisense RNA 1
ENSG00000288640	-1.33855283219403	0.0324034707649515		
ENSG00000247400	-1.07444420814975	0.0325708264733758	DNAJC3-DT	DNAJC3 divergent transcript
ENSG00000255458	-3.52049320732836	0.0329619351027426	SMIM14-DT	SMIM14 divergent transcript
ENSG00000253266	-3.44267853497308	0.0332067889735555		
ENSG00000290399	-1.80994097439661	0.0333421787517271		
ENSG00000041515	-1.98059964184464	0.033646390443805	MYO16	myosin XVI
ENSG00000124140	-1.86065923525588	0.0337928741511004	SLC12A5	solute carrier family 12 member 5
ENSG00000135253	-1.1227405385957	0.0339907383012436	KCP	kielin cysteine rich BMP regulator
ENSG00000280571	1.05128806175831	0.0341556267988919		
ENSG00000168772	-1.33284530099592	0.0341987222199124	CXXC4	CXXC finger protein 4
ENSG00000268592	-1.92249038340859	0.0347094836914776	RAET1E-AS1	RAET1E antisense RNA 1
ENSG00000233056	-3.67825124897417	0.0348127445221887	ERVH48-1	endogenous retrovirus group 48 member 1, envelope
ENSG00000180422	-3.37049399491925	0.034882950517315	LINC00304	long intergenic non-protein coding RNA 304
ENSG00000283684	-1.88890347644599	0.0349012411884322		
ENSG00000243955	2.3235279943651	0.0349584793754117	GSTA1	glutathione S-transferase alpha 1
ENSG00000117834	-4.99978699197328	0.0349882976703882	SLC5A9	solute carrier family 5 member 9
ENSG00000258725	-1.38487483853473	0.035235356942404	PRC1-AS1	PRC1 antisense RNA 1
ENSG00000231064	-2.15588216065111	0.0357660967775015	THBS3-AS1	THBS3 antisense RNA 1
ENSG00000128284	-1.32449651110594	0.0358338152571269	APOL3	apolipoprotein L3
ENSG00000139985	-1.17605630818454	0.0358744252861404	ADAM21	ADAM metallopeptidase domain 21
ENSG00000167613	-1.57025248617822	0.0358888150182272		
ENSG00000251602	1.47301312268482	0.0360207551637602	MTA1-DT	MTA1 divergent transcript
ENSG00000126861	-2.8084018016747	0.0364527774229367		
ENSG00000260244	-2.99743500316802	0.0365048357506253		novel transcript, overlapping GUCY1A3
ENSG00000163623	1.01236300684642	0.0366724828732219	NKX6-1	NK6 homeobox 1
ENSG00000290690	-2.36832932384807	0.0368412387102159		
ENSG00000261949	2.95631435427792	0.037041539736173	GFY	golgi associated olfactory signaling regulator
ENSG00000118557	-1.89669361921319	0.0371138638426331	PMFBP1	polyamine modulated factor 1 binding protein 1
ENSG00000122862	-1.33455051760524	0.0372088622287131	SRGN	serglycin
ENSG00000109846	-2.17670416900294	0.0372873609487091	CRYAB	crystallin alpha B
ENSG00000214353	-2.27907364565561	0.0372873609487091	VAC14-AS1	VAC14 antisense RNA 1
ENSG00000256229	-1.78459146940208	0.037320807456313	ZNF486	zinc finger protein 486
ENSG00000279278	-1.50837276591164	0.0373427999461088		
ENSG00000147041	-1.03641891069566	0.0378827015003806	SYTL5	synaptotagmin like 5
ENSG00000133401	-1.63110939743614	0.0379178397792465	PDZD2	PDZ domain containing 2
ENSG00000055955	-3.52533948442086	0.037985287432881	ITIH4	inter-alpha-trypsin inhibitor heavy chain 4
ENSG00000165269	-1.3211447803457	0.0381987921816722	AQP7	aquaporin 7
ENSG00000205041	-1.56230507110209	0.0387222401742843		novel transcript, sense intronic to AKT2
ENSG00000286785	-1.77233392901318	0.0391992041790278	LINC01622	long intergenic non-protein coding RNA 1622
ENSG00000187510	-1.56804219300663	0.0394234654487365	PLEKHG7	pleckstrin homology and RhoGEF domain containing G7
ENSG00000198440	2.71184348664965	0.0394419564970853	ZNF583	zinc finger protein 583
ENSG00000258555	5.30818663728675	0.0396962808021827	SPECC1L-ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)
ENSG00000136695	-1.5021462822151	0.0398778946076986	IL36RN	interleukin 36 receptor antagonist
ENSG00000230358	-4.37522010372276	0.0399896414257471	SPDYE21	speedy/RINGO cell cycle regulator family member E21
ENSG00000203952	-1.88683750356833	0.039992904269466	CCDC160	coiled-coil domain containing 160
ENSG00000182376	-2.18616674653509	0.0400418184792708		
ENSG00000146521	-1.85355168411537	0.0406651962847319	LINC01558	long intergenic non-protein coding RNA 1558
ENSG00000279317	-5.05227710912153	0.0407927883833198		
ENSG00000106991	-1.47270197172704	0.0409466184640306	ENG	endoglin
ENSG00000164049	-3.33079747385301	0.0409466184640306	FBXW12	F-box and WD repeat domain containing 12
ENSG00000287252	-1.66624112045551	0.0410808120367143		
ENSG00000124097	1.16819941983038	0.0411901734116598	HMGB1P1	high mobility group box 1 pseudogene 1
ENSG00000253408	-1.79785627887139	0.0418512297511898	IKBKB-DT	IKBKB divergent transcript
ENSG00000154928	1.52930131443365	0.0421241842120201	EPHB1	EPH receptor B1
ENSG00000130598	-2.7607327797014	0.042266946774412		
ENSG00000227733	-2.47363625773836	0.0424506730079737		
ENSG00000162888	-3.37232467340587	0.0427414619452689	IKBKE-AS1	IKBKE antisense RNA 1
ENSG00000111341	-1.38566368674845	0.0428140417990575	MGP	matrix Gla protein
ENSG00000261096	-2.01013639451902	0.0431020058260749		
ENSG00000225790	-2.96163361894585	0.0432035011273757		
ENSG00000271824	3.75678100744931	0.0432095646179723	SMIM32	small integral membrane protein 32
ENSG00000285933	-1.09418878883563	0.0433508813673437		
ENSG00000290585	-5.318157133185	0.043420557391194		
ENSG00000177675	-1.47631687470901	0.0434309914805315	CD163L1	CD163 molecule like 1
ENSG00000260220	-1.41762621321522	0.0434520339520839	CCDC187	coiled-coil domain containing 187
ENSG00000291032	-2.62603393675517	0.0435295678610431		
ENSG00000169896	-1.28928898130121	0.0437632606734748	ITGAM	integrin subunit alpha M
ENSG00000148053	-1.01404357105882	0.0438313490387685	NTRK2	neurotrophic receptor tyrosine kinase 2
ENSG00000245498	-1.21403292346207	0.0440559288877531	MSANTD2-AS1	MSANTD2 antisense RNA 1
ENSG00000267924	-3.77103530754486	0.0440831233296902		
ENSG00000157335	-2.67532370475348	0.0443264946100021	CLEC18C	C-type lectin domain family 18 member C
ENSG00000290677	1.94570515423853	0.0446864310055444		
ENSG00000260555	-3.74730278877189	0.0448926978072637		
ENSG00000234418	-5.00809049015133	0.0449769311124305		
ENSG00000080644	-1.66215502972793	0.0453639296629308	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit
ENSG00000178201	-1.71292242233561	0.0453639296629308	VN1R1	vomeronasal 1 receptor 1
ENSG00000086730	-1.02009555058618	0.0457256026986639	LAT2	linker for activation of T cells family member 2
ENSG00000082482	-3.18320160994672	0.045841957231646	KCNK2	potassium two pore domain channel subfamily K member 2
ENSG00000085514	-1.86875730274016	0.0459275457864979	PILRA	paired immunoglobin like type 2 receptor alpha
ENSG00000072818	-2.4991236439453	0.0460985330596716		
ENSG00000089091	-1.32154442230232	0.0461835049635616	DZANK1	double zinc ribbon and ankyrin repeat domains 1
ENSG00000290385	-1.06887051962504	0.0461835049635616		
ENSG00000123453	-1.22974565216206	0.0464228691149345	SARDH	sarcosine dehydrogenase
ENSG00000267270	1.27159774468017	0.0464237296870041	PARD6G-AS1	PARD6G antisense RNA 1
ENSG00000166473	-1.24533291518837	0.0465442736484217		
ENSG00000239704	2.24317533148216	0.0465811326623926	CDRT4	CMT1A duplicated region transcript 4
ENSG00000147234	-1.3429591606683	0.0470049011821279	FRMPD3	FERM and PDZ domain containing 3
ENSG00000253598	-2.03784221170593	0.0470049011821279	SLC10A5	solute carrier family 10 member 5
ENSG00000104814	-1.52438791581312	0.0470344231049544	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
ENSG00000159958	-1.6912704001506	0.0473524512298784	TNFRSF13C	TNF receptor superfamily member 13C
ENSG00000258653	-2.67852205174989	0.0473727972362483		
ENSG00000163638	1.70326243979349	0.0474502957054457	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
ENSG00000253210	1.1355025724792	0.0475388157505902	DENND3-AS1	DENND3 antisense RNA 1
ENSG00000254854	-2.24365350414844	0.0475562782015338	NECTIN1-DT	NECTIN1 divergent transcript
ENSG00000125430	1.2297600321992	0.0475600401182468	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1
ENSG00000242732	-1.84697344102023	0.0476221178339667	RTL5	retrotransposon Gag like 5
ENSG00000246214	-5.00186973616358	0.0478081644088224	RETREG1-AS1	RETREG1 antisense RNA 1
ENSG00000127083	-4.92889051131554	0.0480670136230393	OMD	osteomodulin
ENSG00000168497	2.46220473470886	0.0483076710193845	CAVIN2	caveolae associated protein 2
ENSG00000281207	-1.32169612459588	0.0485045047035567	SLFNL1-AS1	SLFNL1 antisense RNA 1
ENSG00000158246	-1.25618819298258	0.0486511788306501	TENT5B	terminal nucleotidyltransferase 5B
ENSG00000115423	-1.08413319407875	0.0486618697292314	DNAH6	dynein axonemal heavy chain 6
ENSG00000136010	-1.68587853319488	0.0486618697292314	ALDH1L2	aldehyde dehydrogenase 1 family member L2
ENSG00000204653	-2.82761878383732	0.0490194758729742	ASPDH	aspartate dehydrogenase domain containing
ENSG00000283267	-2.54808838758371	0.0491632427469322	FAM237B	family with sequence similarity 237 member B
ENSG00000102003	-1.62383573041287	0.0491931193195175	SYP	synaptophysin
ENSG00000163823	-1.5886023279939	0.0494158000344715	CCR1	C-C motif chemokine receptor 1
ENSG00000066629	1.2782814711253	0.0497421430346081	EML1	EMAP like 1
ENSG00000231731	-3.27187494698603	0.0498657840678136		novel transcript, antisense to IWS1
ENSG00000274422	-1.80966297343349	0.0498716333742178		
